,Date,DL,Tons,Direct,Earned,EVA
0,07/16/2021 11:50 PM,21.00%,2.55,196.0,41.0,1
1,07/17/2021 5:34 AM,0.00%,0.0,0.0,0.0,0
2,07/17/2021 5:49 AM,0.00%,0.0,0.0,0.0,0
3,07/17/2021 6:04 AM,0.00%,0.0,1.0,0.0,0
4,07/17/2021 6:19 AM,0.00%,0.0,5.0,0.0,0
5,07/17/2021 6:35 AM,0.00%,0.0,9.0,0.0,0
6,07/17/2021 6:50 AM,0.00%,0.0,13.0,0.0,0
7,07/17/2021 7:05 AM,0.00%,0.0,18.0,0.0,0
8,07/17/2021 7:20 AM,2.00%,0.03,23.0,0.0,0
9,07/17/2021 7:34 AM,1.00%,0.03,28.0,0.0,0
10,07/17/2021 7:49 AM,10.00%,0.29,33.0,3.0,0
11,07/17/2021 8:04 AM,24.00%,0.79,37.0,9.0,0
12,07/17/2021 8:19 AM,22.00%,0.79,42.0,9.0,0
13,07/17/2021 8:34 AM,26.00%,1.07,47.0,12.0,0
14,07/17/2021 8:50 AM,29.00%,1.3,52.0,15.0,0
15,07/17/2021 9:04 AM,29.00%,1.39,56.0,16.0,0
16,07/17/2021 9:19 AM,27.00%,1.39,60.0,16.0,0
17,07/17/2021 9:34 AM,25.00%,1.39,64.0,16.0,0
18,07/17/2021 9:49 AM,24.00%,1.39,68.0,16.0,0
19,07/17/2021 10:04 AM,24.00%,1.48,72.0,17.0,0
20,07/17/2021 10:19 AM,25.00%,1.62,76.0,19.0,0
21,07/17/2021 10:34 AM,23.00%,1.62,80.0,19.0,0
22,07/17/2021 10:49 AM,33.00%,2.36,84.0,27.0,0
23,07/17/2021 11:04 AM,32.00%,2.39,87.0,28.0,0
24,07/17/2021 11:19 AM,33.00%,2.57,90.0,30.0,0
25,07/17/2021 11:34 AM,32.00%,2.57,93.0,30.0,0
26,07/17/2021 11:49 AM,32.00%,2.67,96.0,31.0,0
27,07/17/2021 12:04 PM,31.00%,2.67,99.0,31.0,0
28,07/17/2021 12:19 PM,31.00%,2.67,99.0,31.0,0
29,07/17/2021 12:35 PM,38.00%,3.25,100.0,38.0,0
30,07/17/2021 12:50 PM,37.00%,3.25,102.0,38.0,0
31,07/17/2021 1:05 PM,37.00%,3.28,104.0,38.0,0
32,07/17/2021 1:20 PM,36.00%,3.28,106.0,38.0,0
33,07/17/2021 1:34 PM,35.00%,3.28,107.0,38.0,0
34,07/17/2021 1:50 PM,35.00%,3.28,109.0,38.0,0
35,07/17/2021 2:05 PM,34.00%,3.28,111.0,38.0,0
36,07/17/2021 2:19 PM,34.00%,3.28,113.0,38.0,0
37,07/17/2021 2:34 PM,33.00%,3.28,114.0,38.0,0
38,07/17/2021 2:49 PM,33.00%,3.28,115.0,38.0,0
39,07/17/2021 3:04 PM,33.00%,3.28,116.0,38.0,0
40,07/17/2021 3:19 PM,32.00%,3.28,117.0,38.0,0
41,07/17/2021 3:35 PM,32.00%,3.28,118.0,38.0,0
42,07/17/2021 3:50 PM,32.00%,3.28,119.0,38.0,0
43,07/17/2021 4:04 PM,32.00%,3.28,120.0,38.0,0
44,07/17/2021 4:19 PM,31.00%,3.28,121.0,38.0,0
45,07/17/2021 4:34 PM,31.00%,3.28,122.0,38.0,0
46,07/17/2021 4:50 PM,31.00%,3.28,123.0,38.0,0
47,07/17/2021 5:05 PM,31.00%,3.28,124.0,38.0,0
48,07/17/2021 5:19 PM,30.00%,3.28,125.0,38.0,0
49,07/17/2021 5:34 PM,30.00%,3.28,126.0,38.0,0
50,07/17/2021 5:49 PM,30.00%,3.28,127.0,38.0,0
51,07/17/2021 6:04 PM,30.00%,3.28,128.0,38.0,0
52,07/17/2021 6:20 PM,30.00%,3.28,128.0,38.0,0
53,07/17/2021 6:34 PM,30.00%,3.28,128.0,38.0,0
54,07/17/2021 6:49 PM,30.00%,3.28,129.0,38.0,0
55,07/17/2021 7:05 PM,29.00%,3.28,129.0,38.0,0
56,07/17/2021 7:20 PM,29.00%,3.28,129.0,38.0,0
57,07/17/2021 7:34 PM,29.00%,3.28,129.0,38.0,0
58,07/17/2021 7:49 PM,29.00%,3.28,130.0,38.0,0
59,07/17/2021 8:04 PM,29.00%,3.28,130.0,38.0,0
60,07/17/2021 8:19 PM,29.00%,3.28,130.0,38.0,0
61,07/17/2021 8:34 PM,29.00%,3.28,130.0,38.0,0
62,07/17/2021 8:49 PM,29.00%,3.28,131.0,38.0,0
63,07/17/2021 9:04 PM,29.00%,3.28,131.0,38.0,0
64,07/17/2021 9:19 PM,29.00%,3.28,131.0,38.0,0
65,07/17/2021 9:49 PM,29.00%,3.28,132.0,38.0,0
66,07/17/2021 10:04 PM,29.00%,3.28,132.0,38.0,0
67,07/17/2021 10:19 PM,29.00%,3.28,132.0,38.0,0
68,07/17/2021 10:34 PM,29.00%,3.28,132.0,38.0,0
69,07/17/2021 10:50 PM,29.00%,3.28,133.0,38.0,0
70,07/17/2021 11:04 PM,29.00%,3.28,133.0,38.0,0
71,07/17/2021 11:19 PM,29.00%,3.28,133.0,38.0,0
72,07/17/2021 11:34 PM,29.00%,3.28,133.0,38.0,0
73,07/17/2021 11:49 PM,28.45%,3.28,134.0,38.0,0
